ls_id,ra,dec,type,dered_mag_g,dered_mag_r,dered_mag_z,dered_mag_w1,dered_mag_w2,snr_g,snr_r,snr_z,snr_w1,snr_w2,z_phot_median,z_phot_std,z_spec,dered_flux_g,dered_flux_r,dered_flux_z,dered_flux_w1,dered_flux_w2,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,rchisq_g,rchisq_r,rchisq_z,rchisq_w1,rchisq_w2,psfsize_g,psfsize_r,psfsize_z,sersic,sersic_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar
9906626190446675,339.5046779536735,12.590152420443268,SER,17.274237,16.327522,15.667729,15.85835,16.36563,0.0020021542955368,0.0017369636552228,0.0014896690577988,0.0032868989971688,0.008444155682678,0.106868,0.005803,0.096231,123.11349,294.4363,540.6403,453.58636,284.28113,639848.94,956984.0,1025717.25,958429.7,1026432.9,1.609936,1.414305,2.123387,7.679566,1.353735,4.8892,9197.4795,1.364956,2.119449,1.116753,4.160773,89431.6,0.017794,700729.94,0.034764,998456.56
9906628295266353,24.446324434897523,18.377803063121245,SER,18.43835,17.664242,17.08563,16.392185,16.196589,0.0019710245911302,0.0015913982129211,0.0012822784485182,0.0038118987124721,0.0057024981581477,0.190944,0.034654,-99.0,42.136612,85.961334,146.46965,277.41223,332.1731,1041440.0,1267582.8,1278527.6,1271213.2,1281867.0,4.399356,1.924841,2.404226,8.887139,3.670087,2.49059,4216.9478,1.779299,1.421529,1.647529,1.03864,334908.28,-0.044761,350040.72,0.091164,554638.2
9907732793330661,279.4685481927544,32.88496679482477,REX,20.619589,19.76886,19.233198,19.248898,19.860447,0.0097142978690163,0.0083346284123636,0.0090090511160825,0.0267407734059548,0.0852237935713162,0.203332,0.044651,-99.0,5.651506,12.372464,20.263777,19.97291,11.371598,36057.535,37257.734,37454.824,37312.844,0.0,0.826957,0.671885,1.453829,0.690053,0.564241,1.0,0.0,2.131331,2.433292,1.163009,0.379507,28700.676,0.0,0.0,0.0,0.0
9906620618904648,194.6871651454715,-2.287788716969525,SER,18.974031,18.300507,17.691603,16.728569,16.64295,0.0024333670104555,0.00444682201774,0.0020976644342493,0.0045822372303418,0.0077708426685379,0.250361,0.056809,-99.0,25.726881,47.840702,83.822136,203.5036,220.20143,415156.16,440373.34,449331.2,441087.72,450915.16,13.88222,1.179402,2.025788,3.176265,0.782814,6.0,142.61302,1.574747,1.52917,1.322073,0.725395,106753.53,-0.06611,66314.69,0.088478,85134.984
9907736021568351,162.93296492250812,44.12249944421917,REX,20.47089,20.285822,20.21472,20.296675,20.797098,0.0093714067706183,0.0129105694452351,0.0172416854894626,0.0799057021026516,0.2402150117888112,0.069638,0.056899,-99.0,6.481031,7.685488,8.205632,7.609046,4.799112,19726.244,20765.129,20645.496,20833.463,0.0,1.464928,1.354197,1.097153,5.627585,1.872502,1.0,0.0,2.388395,1.671395,1.372762,0.455471,12305.658,0.0,0.0,0.0,0.0
9906620955692699,39.36966561366562,-1.1271831831120067,SER,18.283096,17.425167,16.68036,16.434519,16.770504,0.0015533818575542,0.0009210655171936,0.000997880660806,0.0040320930885866,0.0093724561681504,0.106079,0.019737,0.130729,48.614014,107.13546,212.74327,266.8041,195.79366,0.0,0.0,0.0,0.0,0.0,5.828399,3.130856,4.789049,25.413643,2.992668,1.523628,78382.01,1.374139,1.250874,1.151617,2.874246,624015.0,0.443099,5571650.0,-0.4067,2738966.8
9907741928522754,284.5460712081184,75.10889932159553,SER,19.911205,18.860485,18.088512,17.991306,18.420954,0.0064030683453486,0.004389241375726,0.0031665003435819,0.0090058025973583,0.0204378007315987,0.151286,0.047503,-99.0,10.852194,28.563147,58.156082,63.603004,42.817207,142138.0,164472.67,177883.94,178217.73,178761.89,1.140631,1.01972,1.082873,2.348309,0.593282,1.739575,1166.1654,1.980871,1.82196,1.431552,1.375988,330217.06,0.326432,387990.6,-0.515203,335347.88
9907735410639669,231.82887591242664,41.75710898706897,EXP,21.60736,21.081892,20.812965,21.875519,21.521656,0.0291670050925209,0.0209906248270926,0.0386822757857798,0.2406669974785159,0.3339578332755545,0.186072,0.119165,-99.0,2.275388,3.691843,4.729486,1.77743,2.46228,3394.98,3832.7888,4094.1191,4109.9385,4113.8447,0.916616,0.805353,1.034839,1.08846,0.363755,1.0,0.0,2.110486,1.429893,1.313572,1.040536,2018.4253,0.030433,1698.5388,-0.585322,1570.2372
9906630409324764,35.2535513922997,24.414151917182835,PSF,18.17281,17.937721,17.547083,16.061264,15.732347,0.001275087923009,0.001430373363766,0.0013155592584209,0.0029888292870244,0.0041395713166162,0.078092,0.095002,-99.0,53.81166,66.82081,95.75624,376.26575,509.4024,1681547.4,1690594.8,1693015.6,1690643.4,0.0,49.33822,17.45525,23.03958,7.484044,3.697873,0.0,0.0,1.544361,1.233188,1.364377,0.0,0.0,0.0,0.0,0.0,0.0
9907741009052852,223.1158006506145,67.45488931953334,SER,18.129671,17.276499,16.734743,17.045773,17.561205,0.0021810397438716,0.0015758276653936,0.0010988894536257,0.0049998680149587,0.0113156380301162,0.077735,0.017628,-99.0,55.992687,122.85719,202.34969,151.94655,94.51871,1270594.2,1382024.8,1441963.1,1420799.0,1442012.1,1.557116,2.823317,6.031575,2.244668,0.865302,3.715158,1762.4174,2.083877,1.766595,1.089774,0.753523,365394.53,0.003001,268419.12,-0.430075,307567.12
9906616366205281,4.477049278859438,-13.467327369611525,PSF,20.91835,20.403828,19.873909,18.930098,19.276712,0.0080190079463258,0.0104348030999339,0.0092197542407092,0.024301925917246,0.067835101166278,0.054024,0.312229,-99.0,4.292001,6.893963,11.231461,26.789291,19.467731,32353.271,0.0,0.0,0.0,0.0,13.50039,17.550726,9.208179,2.788269,0.484128,0.0,0.0,1.511536,1.271369,1.484912,0.0,0.0,0.0,0.0,0.0,0.0
9907741479799618,221.7225733408338,70.90027505888253,PSF,22.668688,22.240108,22.049936,21.626854,21.53506,0.0507956143285471,0.0498566173408003,0.0781458835046704,0.1640942435185515,0.2842669703688412,0.619784,0.21084,-99.0,0.856101,1.270447,1.51365,2.2349,2.432067,952.74164,954.26245,954.65295,954.42035,0.0,0.806856,0.858535,0.905906,1.000544,0.593099,0.0,0.0,2.004737,1.963382,1.164359,0.0,0.0,0.0,0.0,0.0,0.0
9906620181841745,326.7665874301987,-3.5394305496501373,SER,19.447863,18.517855,17.800173,17.346502,17.550104,0.003352238095657,0.0027514968737493,0.0022013833082099,0.007006517399707,0.0156119463215471,0.252361,0.040323,-99.0,16.628572,39.161407,75.84566,115.185745,95.490074,396640.38,421219.84,428780.88,421564.9,429542.56,4.212363,2.146177,3.181094,1.215959,0.663739,6.0,121.03735,1.867199,1.525371,1.168434,0.631799,129553.516,-0.006224,46205.977,0.078662,92916.1
9906632718746040,267.5362693608412,31.322984029469115,REX,22.153612,21.853262,21.679218,24.444656,21.490065,0.0239904603363591,0.0390342745601042,0.0671123860580203,2.5896404294206654,0.3336446275653535,0.167803,0.17329,-99.0,1.375799,1.814242,2.129673,0.166777,2.534979,2576.8333,2617.0544,2618.7922,2617.3604,0.0,0.947245,0.987731,0.995512,0.908457,0.504695,1.0,0.0,1.590718,1.862705,1.645121,0.297675,1852.3741,0.0,0.0,0.0,0.0
9906616821878617,346.3643110535496,-12.5829497698257,DEV,17.936203,16.997059,16.203545,16.418734,16.848223,0.0021344238905399,0.0016201515846415,0.0013122031044367,0.0057315000042853,0.0141368900761667,0.105175,0.032654,-99.0,66.91428,158.91925,330.052,270.71164,182.26813,595000.8,959697.5,1173488.5,1132615.9,1173493.2,5.092616,4.615038,5.162292,13.737574,2.278467,4.0,0.0,1.423364,1.385635,1.380022,6.369646,11340.529,0.683699,1675442.9,-0.108396,1109518.6
9906625629455848,315.04095416125324,10.905482702773998,PSF,23.436874,23.16282,23.184952,23.912968,21.877937,0.062015063748166,0.0841429786108563,0.2785887083972134,1.923173106506448,0.6172348045458094,0.856357,0.576339,-99.0,0.42194,0.543089,0.532132,0.272153,1.773476,410.25763,410.0635,410.44012,410.44745,0.0,1.002809,1.065215,0.654142,0.506854,0.588037,0.0,0.0,1.568794,1.44637,1.604956,0.0,0.0,0.0,0.0,0.0,0.0
9907733800879810,263.30116683346773,36.24228052276115,EXP,20.833307,20.315247,20.052706,20.507511,20.50298,0.0173173511079989,0.0159470081231532,0.0188127791750434,0.0724941818734402,0.1361120329179026,0.176079,0.070842,-99.0,4.641703,7.48,9.526161,6.266075,6.292282,7646.3257,9193.045,9948.502,10083.336,10083.296,0.766778,0.765624,1.064749,0.747561,0.477856,1.0,0.0,2.140434,1.694445,1.214177,1.335978,2205.4614,0.623069,2284.1094,-0.015997,2964.9583
9906627561460048,335.47195899354995,16.348744479333295,REX,22.814112,22.89797,23.587448,23.162382,23.81618,0.0555453672376539,0.1047377172088827,0.6200573725857084,0.9863596396026908,3.832915633077474,0.360038,0.500985,-99.0,0.748783,0.693126,0.3673,0.543309,0.297528,411.91565,416.85016,420.9451,419.1001,0.0,0.986978,0.97339,0.910482,0.502751,0.549043,1.0,0.0,1.926382,1.644697,1.691501,0.337308,228.72546,0.0,0.0,0.0,0.0
9906616179425493,350.9941314147616,-14.19419768645295,PSF,18.810314,18.965897,19.067173,17.345285,16.988981,0.0021516358256557,0.0029918802517459,0.005062133095572,0.0070465127256239,0.0102136002371993,0.735758,0.246002,-99.0,29.913996,25.920364,23.611893,115.314926,160.10597,366722.34,367158.22,367183.25,367168.03,0.0,28.54641,8.992058,5.74913,2.102364,0.593144,0.0,0.0,1.276372,1.339134,1.559692,0.0,0.0,0.0,0.0,0.0,0.0
9906630404934948,16.949679677574306,24.48021182659032,SER,18.157549,17.37872,16.794077,16.554342,16.656427,0.0014117584207676,0.0012638949177523,0.0011456925240695,0.0040044130665484,0.0076278676957894,0.155641,0.036234,-99.0,54.573364,111.81822,191.58835,238.92572,217.48473,1570095.6,1853353.5,1883840.1,1876511.9,1889569.0,3.224524,4.941353,4.098264,4.401523,0.767685,2.270415,6493.5723,1.520594,1.291317,1.509943,0.834686,662281.5,-0.04612,492941.5,-0.218984,720580.25
9906632141636157,239.3603214859171,29.528148299743524,REX,19.161036,18.749022,18.416885,18.95911,19.70903,0.0041987039730466,0.0038880445359554,0.0086997148127392,0.0215601340830054,0.0791960458169354,0.103172,0.018543,-99.0,21.656395,31.651304,42.977978,26.08289,13.07339,80273.6,137651.89,132132.05,137765.03,0.0,1.818434,1.406748,1.084999,1.089391,0.729316,1.0,0.0,1.728911,1.503441,1.16707,1.342905,55669.54,0.0,0.0,0.0,0.0
9906629708024800,5.335642005623753,22.49392211446081,REX,17.42491,17.098759,16.899014,17.357777,17.889172,0.0012724757910005,0.0012431777547666,0.002179609305298,0.0074548775495184,0.0219847864982226,0.037706,0.010728,-99.0,107.16092,144.70927,173.93805,113.99597,69.87657,745993.75,1475049.6,1412938.2,1475260.2,0.0,4.683389,2.699632,1.812071,1.635131,0.49829,1.0,0.0,1.669115,1.706374,1.679266,1.69053,391968.5,0.0,0.0,0.0,0.0
9906627938158837,35.43950629171991,17.381371244968733,SER,17.173077,16.302666,15.55854,15.389659,15.817653,0.0015041179175568,0.0009368150711954,0.0010350965585756,0.0027184107119717,0.0066293556356553,0.062174,0.013952,-99.0,135.13551,301.25467,597.83844,698.452,470.9113,964024.75,1800539.9,2476869.5,2444973.5,2480359.8,4.02167,3.654625,4.224433,168.46729,18.997053,3.300462,17507.855,1.619224,1.565998,1.534115,9.983259,1904096.0,0.478504,10291213.0,-0.55544,3132847.5
9906631083100135,355.34705604227184,26.334676218318734,SER,19.304813,18.304085,17.622807,17.068707,17.106337,0.0039740319906664,0.0030100411253482,0.0028621232730678,0.0062967420393811,0.0120620110609539,0.285767,0.045383,-99.0,18.970325,47.68327,89.30534,148.77077,143.7028,249667.22,282992.78,294483.62,283157.2,295566.38,1.586287,1.291763,1.284773,1.790751,0.996743,6.0,594.2619,1.715694,1.474647,1.651011,2.013295,17214.27,0.050101,92542.52,-0.044812,73486.27
9907736036901593,243.75046924670588,44.05492254755813,EXP,21.561617,21.140743,20.8239,22.64864,,0.0253335866588916,0.0304958566449043,0.0349829381709956,0.4708791768272386,-3.3659267153476216,0.121653,0.184293,-99.0,2.373303,3.497056,4.682091,0.872056,-0.237424,2828.4658,3274.6921,3425.0813,3447.5237,3447.9773,1.03264,0.909106,0.823379,0.833751,0.327838,1.0,0.0,1.844898,1.73167,1.268492,1.108289,971.48035,0.295307,797.58923,-0.391764,825.84467
9906626164756037,239.22745172961453,12.490467423536632,REX,19.399702,18.783846,18.330408,18.74096,19.148203,0.0054894544360455,0.0048002170410634,0.0074441165910226,0.0197243330630126,0.0552312618414669,0.134765,0.027886,-99.0,17.382765,30.65221,46.541103,31.887207,21.913876,56520.76,95364.48,93784.01,95793.0,0.0,1.201252,1.137676,1.272291,1.1263,0.610844,1.0,0.0,1.354238,1.350458,1.278129,1.295958,44790.37,0.0,0.0,0.0,0.0
9906632582234203,20.389349658826,31.119720445674893,PSF,20.326511,20.105732,20.041164,18.502823,18.359756,0.0062325679062315,0.0085414282272593,0.0158736137140504,0.0157798867602425,0.027809444033897,0.8975,0.181593,-99.0,7.402792,9.072084,9.627954,39.707375,45.29989,43416.773,43460.617,43470.8,43467.137,0.0,1.688156,1.215738,1.590425,0.609198,0.815415,0.0,0.0,1.448962,1.412853,1.292806,0.0,0.0,0.0,0.0,0.0,0.0
9907733419853877,278.15853402794687,34.99694895757183,PSF,23.386827,23.912561,23.666101,,,0.1066542115239634,0.3059778069094615,0.4003173673892122,-2.642259144217977,-2.097922593192512,0.959102,0.369671,-99.0,0.441844,0.272255,0.341633,-0.170957,-0.422211,105.2152,103.857025,0.0,0.0,0.0,0.598792,0.619352,0.82198,0.659379,0.562069,0.0,0.0,1.512461,1.735583,1.526952,0.0,0.0,0.0,0.0,0.0,0.0
9906617280889281,333.0326262621821,-11.301574462441785,SER,17.723207,16.747828,16.061256,16.132332,16.575623,0.0018412360915538,0.0010061391436886,0.0011725950564926,0.0038380418490394,0.0096731575045272,0.121585,0.008403,-99.0,81.417336,199.92581,376.26816,352.42535,234.28867,1431690.1,1878107.2,2006782.0,1888516.1,2009464.1,1.868484,1.598958,3.502643,14.778383,2.619907,5.695865,7909.544,1.439381,1.578932,1.445085,3.299195,51388.12,-0.10832,982884.2,-0.053744,676788.94
9907733179403995,245.66867201662703,34.19726419455554,REX,23.094528,22.549995,22.325861,,,0.088431613498957,0.087276935572233,0.1081590132734549,-1.01316199881601,-22.22617360886174,0.399883,0.225165,-99.0,0.578348,0.954997,1.173967,-0.421701,-0.03819,324.024,348.63757,351.26328,352.3056,0.0,0.903573,0.655391,0.974285,0.721516,0.512643,1.0,0.0,1.960834,1.366046,1.199404,0.413952,362.87277,0.0,0.0,0.0,0.0
9906622804723804,253.66340429087165,3.549552540140594,SER,19.484806,18.974953,18.538563,18.812773,19.357073,0.0042869655602341,0.003658768068852,0.0040921377892028,0.0200568797513762,0.0640312144354062,0.122787,0.017118,-99.0,16.07227,25.705093,38.42153,29.84635,18.078867,145631.89,186761.03,185018.75,188800.0,188831.7,1.151452,1.305627,1.480288,0.463724,0.800174,0.857607,2384.2283,1.524426,1.365146,1.383188,0.874833,113982.086,-0.162543,94657.79,0.097005,76053.89
9906632221986355,231.7027624242232,29.79915863071963,REX,19.928612,19.5669,19.336195,19.723036,20.072752,0.0086888962545575,0.0110411473789994,0.0243694883861368,0.0411296049953491,0.1096547542583431,0.140819,0.032286,-99.0,10.679615,14.901828,18.429863,12.905818,9.351878,12665.834,23563.793,22858.55,23604.861,0.0,1.063017,0.959485,1.066695,1.0266,0.639027,1.0,0.0,1.492691,1.34256,1.480585,1.466747,33113.0,0.0,0.0,0.0,0.0
9906629844993946,210.4083631194136,22.865086564745543,REX,21.115334,20.580547,20.191738,20.913906,21.58447,0.0168496560412525,0.0171503527957056,0.0280382548308403,0.1236480329949463,0.477889472199422,0.170919,0.060855,-99.0,3.579866,5.858429,8.381173,4.309608,2.32387,6278.766,8189.0522,8100.701,8191.2686,0.0,1.131285,0.970741,1.031606,0.913607,0.69506,1.0,0.0,1.480137,1.550666,1.637134,0.938571,5141.955,0.0,0.0,0.0,0.0
9906628109731882,0.8949348421858041,18.118482109268093,EXP,22.448742,22.169672,21.809513,,,0.0365767737403031,0.0499127625275761,0.0765010649912798,-2.17850684022474,-0.3168798676423602,0.405321,0.346734,-99.0,1.048343,1.355598,1.888839,-0.260868,-3.80422,1082.2986,1147.9608,1265.6228,1289.292,1294.2737,0.795656,1.107121,0.899161,0.842696,0.720188,1.0,0.0,1.39295,1.528431,1.314988,0.955438,447.51767,0.581188,191.90979,0.254923,249.66469
9906615458398451,25.719932560574456,-16.107031527905153,PSF,18.64522,18.791496,18.784134,16.875196,16.49181,0.0017265600556579,0.0016956540998109,0.0031080426103839,0.0048905075826896,0.0068243463888944,0.680835,0.155542,-99.0,34.826664,30.436996,30.644085,177.79573,253.09055,786750.5,789626.56,790005.44,789667.94,0.0,10.640542,13.71113,6.861298,1.235677,0.472912,0.0,0.0,1.377131,1.287019,1.142525,0.0,0.0,0.0,0.0,0.0,0.0
9907735752805306,194.2563539630707,43.113560586341045,SER,20.80532,21.715153,,,,0.0252820120370785,0.1036313202246497,-0.0683951167925856,-0.0317297951532491,-0.0565603771842536,0.027828,0.328505,-99.0,4.762904,2.060341,-5.388738,-25.863688,-24.285902,918.75305,858.5834,1306.9236,1333.0916,1378.8584,1.784184,1.515867,1.261439,6.59425,2.516896,0.5,152.08981,2.140115,1.853269,1.339814,2.961035,214.33643,-0.489358,2728.3887,-0.061294,1680.7955
9906627382155428,344.4306960964656,15.666285157914777,SER,20.125021,19.74264,19.46876,20.129951,22.280447,0.0071552444351859,0.0071702234414753,0.0130244362200397,0.0736989148384135,1.094323010746039,0.103884,0.029604,-99.0,8.912336,12.674891,16.311577,8.871951,1.224112,24258.037,42524.117,45486.44,46706.87,46773.645,1.17583,1.22886,1.122204,1.372611,0.851311,0.739873,2421.5605,1.565809,1.812147,1.608906,2.60687,90273.85,-0.032313,115817.78,-0.435038,121874.89
9906628994469876,326.3663011314469,20.29933103587806,REX,19.791973,19.604004,18.886314,17.305696,17.122927,0.0056872602194909,0.0078415587778291,0.0052720954222241,0.0076849273592841,0.0109725074530207,0.625596,0.117999,-99.0,12.111852,14.40119,27.891628,119.59736,141.5238,64170.094,66187.914,66478.62,66227.43,0.0,2.987965,2.845195,4.007012,2.547306,0.394176,1.0,0.0,1.58268,1.550233,1.535281,0.360934,70976.24,0.0,0.0,0.0,0.0
9906620184069065,335.25356478905564,-3.402464711281429,PSF,23.447168,23.100115,22.754671,24.213526,23.039742,0.0554765366865644,0.0992315201195423,0.1427651045016559,2.875033694714321,2.170826738956755,0.702789,0.43156,-99.0,0.417958,0.575379,0.790918,0.206343,0.60828,488.08893,487.1949,487.03516,487.03967,0.0,1.067812,1.207969,0.845327,1.007326,0.59291,0.0,0.0,1.588353,1.239744,1.397732,0.0,0.0,0.0,0.0,0.0,0.0
9906619528711164,350.3728238542714,-5.221969086610153,EXP,20.917086,20.463968,20.197666,20.868736,21.159739,0.0114587249161175,0.017554407184514,0.0265643480960785,0.1488928556062652,0.3977957227065903,0.142828,0.051221,-99.0,4.297008,6.522482,8.335535,4.492681,3.436408,7195.841,11886.7705,12094.502,12445.215,12464.672,1.167394,0.986307,1.003721,1.437689,0.670134,1.0,0.0,1.477105,1.444311,1.428312,1.65873,10379.949,0.167977,17060.822,-0.281018,16289.278
9906631927794082,26.370443180168216,28.94687316651511,REX,22.51875,21.859913,21.504568,21.315733,23.37581,0.0517721786355827,0.0565349991788596,0.0898987762564061,0.1878330447374777,2.6632577237368817,0.561744,0.12295,-99.0,0.98288,1.803164,2.501341,2.976506,0.44635,617.06586,807.72107,798.5884,814.9701,0.0,0.948957,1.065035,0.95541,1.220954,0.780731,1.0,0.0,1.224831,1.166834,1.008682,0.718992,880.94434,0.0,0.0,0.0,0.0
9906617570364007,15.64915576104658,-10.177301710332028,PSF,22.259512,22.949188,,23.108185,20.792677,0.0389538320028322,0.0977529361511235,-0.3773768451908858,1.0216936438343984,0.252825393258454,0.03478,0.178832,-99.0,1.247943,0.661187,-0.339889,0.571118,4.818694,784.5526,734.5587,713.2164,768.30005,0.0,2.12009,2.408312,1.425953,0.747529,0.673237,0.0,0.0,1.39729,1.05147,1.356517,0.0,0.0,0.0,0.0,0.0,0.0
9906625074627580,325.8559523931502,9.518115034531643,REX,20.599777,19.998064,19.621065,20.568396,20.36369,0.0143463722029406,0.0146765420995454,0.0217920698825287,0.1109180162124258,0.1861360938767971,0.211669,0.058929,-99.0,5.75558,10.017839,14.17665,5.924364,7.153599,6768.745,11997.664,11931.683,12041.66,0.0,0.941837,0.953697,1.030944,0.755756,0.404747,1.0,0.0,1.828513,1.592193,1.326119,1.667785,3417.4675,0.0,0.0,0.0,0.0
9906628466837058,353.7812730723677,18.63396438822675,EXP,21.540218,21.007635,20.748768,20.535202,20.432394,0.0243622230156763,0.0252252547000733,0.0307798776831444,0.0891334897639498,0.1701254854248233,0.333918,0.133024,-99.0,2.420542,3.953173,5.017563,6.108283,6.714948,3545.4546,4066.3462,4264.113,4312.308,4313.242,1.021041,0.99897,0.971171,7.942592,2.237751,1.0,0.0,1.581256,1.390285,1.328175,0.969803,1542.4012,-0.113979,956.05035,-0.509216,945.4909
9906630659866719,5.8007210289649205,25.30552020939831,REX,23.484789,23.311193,23.007145,,,0.1050817604113094,0.1338593447699353,0.2073050917340095,-0.7330636597971253,-0.959272195255606,0.948253,0.453387,-99.0,0.403724,0.473721,0.626819,-0.750442,-1.227929,158.16664,168.60251,168.52255,169.99596,0.0,0.998507,0.884331,0.948027,1.062601,0.646338,1.0,0.0,1.758416,1.373438,1.580506,0.483783,153.83562,0.0,0.0,0.0,0.0
9906630714791509,237.38403943609964,25.127224303065187,EXP,21.767704,21.513666,21.423555,23.093227,,0.0235419084298934,0.031617124800828,0.0701685213971042,0.8289324276344934,-0.5913482185128487,0.111944,0.077866,-99.0,1.96299,2.480467,2.69512,0.579041,-1.655562,2481.1946,2931.154,2978.9497,3017.1445,3017.8052,1.021448,1.046007,1.022839,1.354964,1.193095,1.0,0.0,1.609013,1.546118,1.332003,0.967099,1194.2793,-0.258612,718.27466,0.259568,781.7187
9906616920901337,12.60377755815342,-12.095128706055313,SER,18.51584,18.242285,18.152592,19.266417,19.578093,0.0034261979930058,0.0055112950601519,0.0092751706613852,0.0433489863438886,0.1168705353341396,0.026467,0.011103,-99.0,39.23412,50.476105,54.82311,19.65322,14.749022,37019.06,86086.41,96959.234,116305.11,116337.6,1.069687,1.148984,0.99519,0.621082,0.594262,0.895898,8838.218,1.796122,1.239926,1.602699,5.278147,4371.2295,0.396503,273401.62,0.515189,317800.16
9906623389566080,329.20905854998506,5.007896480545526,SER,17.098864,16.313156,15.63415,16.015444,16.506563,0.0014423003704961,0.0011012662881915,0.0011199080887931,0.0038619444432986,0.0099514567345248,0.088732,0.022211,-99.0,144.69536,298.35773,557.6224,392.48477,249.67491,597734.7,1675430.2,1698638.8,1691324.8,1714072.1,3.738121,3.199654,8.897723,28.313421,3.571805,2.0,28375.086,1.559039,1.813985,1.364375,4.722688,1875190.0,-0.015126,3025865.8,0.109902,5218112.0
9906616910943272,333.9080322074572,-12.14650799340759,REX,23.558256,22.925709,22.942509,,21.681625,0.1293583734570182,0.1049747938598651,0.2499071108851742,-2.458718188535548,0.6341874057302406,0.435917,0.316002,-99.0,0.377309,0.675642,0.665268,-0.25214,2.124956,131.61673,157.83214,159.9641,161.78505,0.0,1.046577,0.934133,0.99467,1.443036,0.552555,1.0,0.0,1.647031,1.361582,1.46059,0.775741,132.04346,0.0,0.0,0.0,0.0
9907739056734696,244.1157892740132,56.43232098525262,SER,19.94465,19.097294,18.623226,18.992823,19.43968,0.0070171922065651,0.0051984837015526,0.0049618642242366,0.0175552524287442,0.0438297860601036,0.096671,0.039687,-99.0,10.522997,22.96586,35.539326,25.285484,16.754374,86134.55,93714.35,97634.164,97622.67,97921.375,1.136463,1.673807,1.37595,0.861955,0.574983,2.049885,253.0315,1.686561,1.911417,1.117082,0.837099,27514.064,0.020032,16511.664,0.533444,16062.541
9906632864370808,198.09858134842807,31.848425994941284,PSF,24.55135,24.124216,23.4153,23.133873,,0.1766575991251491,0.1983578822437351,0.2178696695664676,0.8720798022015196,-0.8962292402764092,0.897017,0.265793,-99.0,0.151168,0.224034,0.430408,0.557764,-1.13333,77.85547,77.65545,0.0,0.0,0.0,1.01269,1.157654,0.947746,0.994722,0.515706,0.0,0.0,1.228609,1.143918,1.323378,0.0,0.0,0.0,0.0,0.0,0.0
9906623307579876,15.56345050128705,5.057549490391235,SER,17.894922,17.354774,16.895365,16.499636,16.434862,0.0013467118990018,0.0009967924867739,0.0012610931593316,0.0042398046336116,0.0073701226187056,0.165049,0.031655,-99.0,69.50743,114.311584,174.5235,251.27286,266.7199,1785011.8,2120857.5,2186279.2,2131134.0,2186334.8,15.748182,22.26344,11.268661,10.620531,4.580428,4.183068,2985.8074,1.772931,1.19499,1.2871,1.041464,413399.03,0.135094,862197.44,0.031397,549094.4
9906620465875678,330.8685257512694,-2.857338689997584,PSF,19.821533,19.816294,19.6069,18.55161,18.407066,0.003327756605802,0.0051432131693756,0.0067648123233211,0.0177750281548922,0.0312110931395339,0.70062,0.408318,-99.0,11.78655,11.843575,14.362827,37.962566,43.3684,149952.19,150868.88,151219.58,151204.75,0.0,6.337484,8.728786,6.669657,1.051946,0.475528,0.0,0.0,1.460257,1.124442,1.175983,0.0,0.0,0.0,0.0,0.0,0.0
9907733419853877,278.15853402794687,34.99694895757183,PSF,23.386827,23.912561,23.666101,,,0.1066542115239634,0.3059778069094615,0.4003173673892122,-2.642259144217977,-2.097922593192512,0.959102,0.369671,-99.0,0.441844,0.272255,0.341633,-0.170957,-0.422211,105.2152,103.857025,0.0,0.0,0.0,0.598792,0.619352,0.82198,0.659379,0.562069,0.0,0.0,1.512461,1.735583,1.526952,0.0,0.0,0.0,0.0,0.0,0.0
9906632292895325,183.0117121960824,29.985685789626867,SER,20.842735,20.498877,20.227825,,,0.0147165107928976,0.0193355428160231,0.0287163649891354,-0.0805490860204191,-0.0884796533907865,0.109528,0.145796,-99.0,4.601566,6.316106,8.107178,-11.168093,-16.64215,4964.033,6814.032,8060.8906,8147.9985,8230.941,2.204467,2.91948,2.986332,15.496845,3.145095,0.5,572.8794,1.390474,1.268899,1.295623,2.600592,998.5131,0.710343,10387.552,0.353961,12687.278
9906622365173030,16.02858490086302,2.4161177434291403,PSF,19.767859,19.922544,19.808142,18.141747,17.937586,0.0023110900088732,0.0031178765327363,0.0050416461233075,0.0131383497133353,0.022102732547105,0.689238,0.213607,-99.0,12.383871,10.73945,11.932824,55.373463,66.82906,329409.84,332342.72,332662.38,332374.16,0.0,15.528899,19.337093,7.117831,1.353373,1.023364,0.0,0.0,1.426471,1.226619,1.063386,0.0,0.0,0.0,0.0,0.0,0.0
9906623358503089,210.447729103414,4.948391003059874,SER,17.463657,16.420553,15.715063,15.830603,16.266325,0.001459125429571,0.0010815362409037,0.0011028680965313,0.0031068352936413,0.0073464477409695,0.138534,0.003638,0.13815,103.40391,270.2579,517.5769,465.32767,311.50873,1310093.6,1973530.2,2143773.0,2012634.8,2145024.2,1.573656,1.253344,1.470173,7.257361,1.302447,4.919993,14369.034,1.664814,1.217332,1.295126,3.92135,48016.277,-0.148473,1141538.8,-0.154525,1184941.0
